"Please register to vote for Trump, Ca.  #CAPrimary  You state is in trouble.
Bye bye Ryan.  https://t.co/XrPSUGfJqX
We have your back Mr. Trump. @realDonaldTrump  https://t.co/TB33ZmTzZj
@SpeakerRyan  https://t.co/pTBC6MKCZr
@SpeakerRyan  bad for the people of the USA.  https://t.co/fEUl7Vnxkk
Booo @SpeakerRyan  https://t.co/i6ppfW8Iee
ugh to Ryan. https://t.co/glzufoHC4r
yum https://t.co/ltamotSUYj
Really glad she's not on the short list.  https://t.co/444YArAZKw
Crooked https://t.co/dbIy2bsYgS
So sad for this mother.  https://t.co/PghCjSYq4J
